"","Year","Ndays","Ndets","Npics","BATCH_ID","WTM_Y.y","COMPASS_BEARING","CAMERA_HEIGHT","TARGET_DISTANCE","TRAVEL_CORRIDOR","PERMANENT_WATER_FEATURE","CamNum","MaxEVI","MinEVI","SOSEVI","EOSEVI","LOSEVI","MaxNDVI","MinNDVI","SOSNDVI","EOSNDVI","LOSNDVI","EdgeDensity","Nightlight","AgIndex","CoreArea","JanLST","JanMaxSnow","Aspen_Birch","Broadleaf","Coniferous","ConiferousWetland","Cropland","Developed","Forest","ForestedWetland","Grassland","HardwoodWetland","HerbWetland","Oak","Pine","propJPine","propRPine","propWater","propSMaple","propCHW","propNHW","Wetland","propSpruceFir","ShannonL3","RichnessL3","IntEVI","MaxEVI1km","MinEVI1km","SOSEVI1km","EOSEVI1km","LOSEVI1km","MaxNDVI1km","MinNDVI1km","SOSNDVI1km","EOSNDVI1km","LOSNDVI1km","EdgeDensity1km","Nightlight1km","AgIndex1km","CoreArea1km","JanLST1km","JanMaxSnow1km","Aspen_Birch1km","Broadleaf1km","Coniferous1km","ConiferousWetland1km","Cropland1km","Developed1km","Forest1km","ForestedWetland1km","Grassland1km","HardwoodWetland1km","HerbWetland1km","Oak1km","Pine1km","propJPine1km","propRPine1km","propWater1km","propSMaple1km","propCHW1km","propNHW1km","Wetland1km","propSpruceFir1km","ShannonL31km","RichnessL31km","IntEVI1km","MaxEVI5km","MinEVI5km","SOSEVI5km","EOSEVI5km","LOSEVI5km","MaxNDVI5km","MinNDVI5km","SOSNDVI5km","EOSNDVI5km","LOSNDVI5km","EdgeDensity5km","Nightlight5km","CoreArea5km","JanLST5km","JanMaxSnow5km","Aspen_Birch5km","Broadleaf5km","Coniferous5km","ConiferousWetland5km","Cropland5km","Developed5km","Forest5km","ForestedWetland5km","Grassland5km","HardwoodWetland5km","HerbWetland5km","Oak5km","Pine5km","propJPine5km","propRPine5km","propWater5km","propSMaple5km","propCHW5km","propNHW5km","Wetland5km","propSpruceFir5km","ShannonL35km","RichnessL35km","IntEVI5km","MaxEVI10km","MinEVI10km","SOSEVI10km","EOSEVI10km","LOSEVI10km","MaxNDVI10km","MinNDVI10km","SOSNDVI10km","EOSNDVI10km","LOSNDVI10km","EdgeDensity10km","Nightlight10km","CoreArea10km","JanLST10km","JanMaxSnow10km","Aspen_Birch10km","Broadleaf10km","Coniferous10km","ConiferousWetland10km","Cropland10km","Developed10km","Forest10km","ForestedWetland10km","Grassland10km","HardwoodWetland10km","HerbWetland10km","Oak10km","Pine10km","propJPine10km","propRPine10km","propWater10km","propSMaple10km","propCHW10km","propNHW10km","Wetland10km","propSpruceFir10km","ShannonL310km","RichnessL310km","IntEVI10km","X","Y","Year","Offset","CPUE"
"261",2018,121,58,185,NA,NA,NA,NA,NA,NA,NA,NA,0.613402048746745,0.168674774467945,143.334650675456,282.900919596354,139.566268920898,0.821882983048757,0.304556429386139,139.852727254232,298.08778889974,158.235061645508,0.0205882352941176,0,94.2817424470541,0.477941176470588,11.03,46.875,0,0,0.257352941176471,0,0.408088235294118,0,0.257352941176471,0,0.334558823529412,0,0,0,0.0661764705882353,0,0.0477941176470588,0,0,0,0,0,0.191176470588235,1.47186079182548,6,69.0848963430018,0.616459992196825,0.141193559910688,140.751320732964,293.902770430953,153.151449697989,0.792080830644678,0.251884987413952,137.744607430917,299.498541937934,161.753934507017,0.0252249735678585,0,88.145445236635,0.423004373317955,11.402,46.7757936507937,0.024398668781238,0.024398668781238,0.151660419069589,0.00520833333333333,0.342883446270665,0.0193194925028835,0.176059087850827,0.0329861111111111,0.385499267108804,0.0277777777777778,0.00576701268742791,0,0.0705512903690888,0,0.0443804666474433,0,0,0,0,0.0677804209919262,0.0811091287004998,1.42146346492226,7.33333333333333,74.3341024365258,0.624449875318643,0.141980645793924,139.833804884561,288.450780863276,148.616975978715,0.818725177735993,0.253221732060045,135.839889736543,298.899205651822,163.059315915279,0.0252725181589408,0,0.436525587842089,11.5542314049587,46.2001434057219,0.158248421816466,0.158477195873488,0.0939787740570219,0.00226305352598015,0.191911384905202,0.0173236026909548,0.253081523992679,0.10565462892133,0.402246677414281,0.103077011066945,0.008913251737253,0,0.0329888168806657,0,0.0232470411292859,0.000303840544482256,0,0,0.000228774057021934,0.129990245824873,0.0593420690468701,1.29055621161841,5.97520661157025,79.4537214106359,0.622689463271396,0.155699274387913,141.01656197961,282.578971764758,141.562409785149,0.830967258839381,0.2675150651851,136.429905840239,296.60174464819,160.171838807952,0.0234030560753714,0,0.473072684956336,11.3661632653061,46.0467466207262,0.250279339677047,0.289354252730504,0.116117709338637,0.0016676707447685,0.152566541322411,0.0199034577066121,0.407692243564092,0.0760258453871745,0.319793940860658,0.0735186231355287,0.00413351615155866,0.00229650683802933,0.0294487586701347,0.000325651093770842,0.0189266883223878,0.000398106546540185,0.0166196993503284,0,0.0139737267456002,0.0977148518721215,0.0831836411035002,1.24670636746619,5.68934240362812,76.3461567010323,451822.143784463,662727.535211043,2017,4.79579054559674,0.43108452349693
"262",2018,39,21,86,NA,NA,NA,NA,NA,NA,NA,NA,0.606196542580922,0.188075085481008,140.140167236328,273.343526204427,133.203358968099,0.876345773537954,0.240497207889954,126.935887654622,297.228108723958,170.292221069336,0.00931372549019608,0,100,0.757352941176471,11.93,29.1666666666667,0,0.455882352941176,0.529411764705882,0,0,0,0.985294117647059,0.0147058823529412,0,0.0147058823529412,0,0.0992647058823529,0.529411764705882,0,0.4375,0,0,0.356617647058824,0,0.0147058823529412,0,0.995754813059348,4,72.7707069712577,0.624001681804657,0.189842618829398,144.647938481084,268.547232168692,123.899293687608,0.868163446585337,0.284504902100674,132.87244019685,292.696280020255,159.823839823405,0.0173417876137383,0,85.3042930904539,0.579341479238754,11.782,29.5502645502646,0.0304209919261822,0.393603121395617,0.354576665224913,0,0.180879950019223,0.00422914263744714,0.748179786620531,0.0105788638985006,0.0480584390618993,0.0105788638985006,0.000768935024990388,0.0744064782775855,0.354576665224913,0,0.293350213860054,0,0,0.288775651191849,0,0.0186526816608997,0,1.11466523083315,5.55555555555556,68.0577334974007,0.62729597362605,0.184060923363751,146.613390499567,268.437388018143,121.823997518576,0.8614270327505,0.301948563352268,137.443944463388,290.984760294933,153.540815831544,0.0196396719237038,1.06611570247934,0.544172383039263,12.0344297520661,33.4630022181675,0.0451877913294632,0.371712489991135,0.252044444722469,0.0348430261445852,0.203742064399897,0.0169940697474906,0.624214482827648,0.0482744538019389,0.0621003156367068,0.0115422543896022,0.0300946239883897,0.171291224012697,0.252044444722469,0.00537764251908833,0.187640749663988,0.00105808001372644,0,0.155233474648975,0,0.0889099988561297,0,1.30781872135527,6.00826446280992,66.0932322736691,0.626018206030693,0.182186295526732,144.855038534036,268.558338606439,123.703300072403,0.860673852563354,0.332560623010763,137.317247288387,290.412525318287,153.095278029899,0.0191189036889266,0.292517006802721,0.555094311008718,12.9455918367347,35.3967188164815,0.0293450100628487,0.382920539539345,0.231016426178315,0.0684674911631319,0.18298419245149,0.0101813703422545,0.615055060014202,0.0958058468485433,0.0536978578195984,0.0221732381678161,0.0279480664814946,0.210055621513311,0.231016426178315,0.00710008268013087,0.115396556907076,0.00617903411364546,0,0.143084930050451,0,0.133490620512911,0,1.19900544653805,5.53741496598639,66.8832082749246,451941.391718162,453074.702509667,2017,3.66356164612965,0.795310282241146
"263",2018,43,24,254,NA,NA,NA,NA,NA,NA,NA,NA,0.605720520019531,0.228244771560033,140.993158976237,274.214986165365,133.221827189128,0.865131298700968,0.449153343836467,139.912460327148,293.536437988281,153.623977661133,0.00853517877739331,0,100,0.771626297577855,15.0260000000001,30,0,0.795847750865052,0.197231833910035,0,0,0,0.993079584775087,0,0,0,0,0.795847750865052,0.197231833910035,0.027681660899654,0.0449826989619377,0,0,0,0,0,0,0.53632821863138,3,73.9557702560534,0.630968078419014,0.215141351576205,141.347763626664,272.350830078125,131.003066451461,0.872799182379687,0.378303105632464,135.921548914026,294.20580150463,158.284252590603,0.0110326156606433,0,91.4517127961766,0.713818002691273,15.118,29.3995510662177,0,0.689230103806228,0.263504421376394,0,0.0103085351787774,0.00461361014994233,0.966214917339485,0,0.00812187620146098,0,0,0.679834678969627,0.263504421376394,0.0935697808535179,0.0984477124183007,0,0,0.00939542483660131,0,0,0,0.631838380417305,3.33333333333333,75.3081516320394,0.652626580935864,0.197365178357163,147.890736498452,270.605424781148,122.714688282696,0.866647756625141,0.316583288933558,141.489226475235,289.956396475968,148.467170000733,0.0178305174464049,1.02479338842975,0.565328621421831,14.9911900826446,29.8045280018421,0.000303840544482256,0.407526353698991,0.154611271769281,0,0.33018541869227,0.00496265442248849,0.576939686758272,0.00633060710915382,0.0763483147573565,0.00316530355457691,0.00297942463324659,0.383528871107266,0.154611271769281,0.0540536796877234,0.0383863430824445,0,0,0.0236936420472418,0,0.00931003174240041,0,1.04012699926041,4.86776859504132,69.1853802361837,0.619952063576704,0.205927519095169,147.417264469807,268.06354971934,120.646285249533,0.859199092772002,0.353170877980953,141.503877070305,289.624893672883,148.121016602577,0.0190470387501406,0.281179138321995,0.54863382240151,15.2491020408163,31.0424963358637,0.000303062401431161,0.322376468969941,0.276814739376143,0.000911148773234784,0.253923658924354,0.00770213109753706,0.620447106538694,0.0330659224474103,0.0743909696231434,0.028264216225706,0.00416775165948732,0.253402402627718,0.276814739376143,0.101787130293294,0.0492304458548125,0.00551823057654434,0,0.068671003940792,0,0.0373278294160802,0,1.04133117984153,4.94557823129252,64.9484429276711,452158.287204204,410030.553966163,2017,3.76120011569356,1.77782563334816
"264",2018,121,37,125,NA,NA,NA,NA,NA,NA,NA,NA,0.595125536123912,0.224969754616419,140.125452677409,269.945109049479,129.81965637207,0.839254260063172,0.355864147345225,136.244435628255,298.346822102864,162.102386474609,0.00784313725490196,3,100.184162062615,0.778546712802768,14.5579999999999,37.5,0,0.920415224913495,0.0795847750865052,0,0,0,1,0,0,0,0,0.903114186851211,0.0795847750865052,0,0,0,0,0.0173010380622837,0,0,0,0.363646816694564,3,68.2483992639391,0.605989226588496,0.210252456642963,140.193254258898,270.6988152398,130.505560980903,0.849278028364535,0.339639364707249,134.343084547255,297.598765055339,163.255680508084,0.0112152377290786,2.11111111111111,92.3374371765785,0.703797818146867,14.542,37.1212121212121,0.0450112336601307,0.725394079200308,0.233227604767397,0,0.0223952326028451,0.00346020761245675,0.964340638216071,0,0.00980392156862745,0,0,0.641390931372549,0.233227604767397,0.0253267973856209,0.0749951941560938,0,0,0.0307453863898501,0,0,0,0.779004134674107,3.44444444444444,70.3291648385074,0.634121510115537,0.171330541306234,140.470800226385,274.928487141927,134.457686915542,0.854931917564928,0.270670906936599,133.505023819684,295.648740489949,162.143716670265,0.020153787997941,2.37190082644628,0.526278520796992,15.0652727272727,35.8137042021339,0.00689036628871286,0.551797216820613,0.0929212525737082,0.00130673775343876,0.237033381352055,0.00565389166118562,0.64873374453087,0.020785150776402,0.0799292766450285,0.0138530064128228,0.00447896708513255,0.412404111498756,0.0929212525737082,0.00942475388915897,0.0299237136821184,0.000716147695101376,0,0.131803570662587,0,0.0252641178615345,0,1.19273614416811,5.46280991735537,72.2267460509452,0.610498716681632,0.183050517115294,140.886604937657,273.772035409895,132.885430472238,0.845055043111674,0.311075205268761,134.109468726795,294.585820619752,160.476351892957,0.0195073842445475,3.39909297052154,0.543406547668087,14.9540816326531,36.0201829712924,0.00483520614128004,0.455284779352918,0.203623238511091,0.00196607441996406,0.208964039046991,0.0150337708612857,0.664670831567921,0.0209678234038714,0.0791969054778774,0.013408396446814,0.00579370841473845,0.315546285916327,0.203623238511091,0.0323963837986175,0.0492256645305181,0.00390824221845601,0,0.134593757846276,0,0.0267615318186098,0,1.1209264065928,5.32426303854875,70.3576123976363,452164.723782683,432879.597453159,2017,4.79579054559674,0.042156640673798
"265",2018,62,16,105,NA,NA,NA,NA,NA,NA,NA,NA,0.545264502366384,0.284886658191681,146.18896484375,254.495534261068,108.306569417318,0.852727770805359,0.6679541071256,149.975209554037,272.062276204427,122.08706665039,0.00922722029988466,0,99.9067164179104,0.761245674740484,12.362,50,0,0,0.986159169550173,0.013840830449827,0,0,0.986159169550173,0.013840830449827,0,0,0,0,0.847750865051903,0,0.847750865051903,0,0,0,0,0.013840830449827,0.13840830449827,0.47297126530103,3,57.5651907346295,0.542391119179902,0.284757907191912,147.542836507161,254.149905169452,106.60706866229,0.861220520955545,0.662248448089317,148.989989104094,272.394382052951,123.404392948857,0.015014958189158,0,94.8690087440122,0.612784145520954,12.062,47.962962962963,0.0867409770280661,0.0867409770280661,0.728623005574779,0.121814626585928,0,0,0.815363982602845,0.121814626585928,0,0,0,0,0.549735978950404,0,0.549735978950404,0,0,0,0,0.150169105632449,0.161634047001153,0.897355804502177,4.22222222222222,55.2254280977657,0.544155982982357,0.240553132676553,147.291210668474,256.710779195318,109.419568526843,0.855030116299295,0.553178848539666,145.17501757493,279.181343351842,134.006325776912,0.019686610819583,0,0.521539837069976,11.8749586776859,48.2741374786829,0.136059013876576,0.153814360576511,0.568798882581715,0.0755746384297521,0,0.00102925984443364,0.723156581543653,0.0775964068174669,0.000428951356916126,0.00202176838771483,0.0162459741127856,0,0.465192384683577,0.000900797849523864,0.46294932654637,0.0419744541593983,0.0122878924904916,0,0.0019267065114816,0.182824765327862,0.0998886960593668,1.13178644780495,5.08264462809917,55.4244264708245,0.565393646738335,0.224507338270962,147.133791005891,258.230395339424,111.096604333533,0.862391519303225,0.511326380732919,144.058836702677,279.540156334886,135.481319632209,0.019986235915935,0,0.518347167298292,12.2764489795918,48.7247590215277,0.140529434813141,0.241522742675502,0.418813634522437,0.1469283485453,0,0.0013050869857747,0.662285103992577,0.16047669067627,0.000117694136478121,0.01354834213097,0.012715380269755,9.12129557705435e-05,0.318810336634654,0.00310776884283125,0.308772007577541,0.0311557220927587,0.0818664475594159,0,0.010020705586156,0.247281142849297,0.0960472117768676,1.20522522142121,5.52607709750567,58.2380657492421,452185.151284184,629602.828115941,2017,4.12713438504509,0.532713362233696
"266",2018,121,39,89,NA,NA,NA,NA,NA,NA,NA,NA,0.500385125478109,0.261729558308919,148.215586344401,253.077194213867,104.861607869466,0.851806322733561,0.572249909241994,137.840436299642,290.64951578776,152.809079488118,0.0154555940023068,0,96.3015108850335,0.598615916955017,13.2619999999999,43.75,0,0,0.612456747404844,0,0,0,0.612456747404844,0,0,0,0,0,0.612456747404844,0,0.612456747404844,0,0,0,0,0.387543252595156,0,0.667636458871538,2,48.8524521761906,0.51634352185108,0.246999790271123,148.833441840278,255.908933286314,107.075491446036,0.847283506834948,0.560778814333456,144.242331328215,283.084376582393,138.842045254177,0.0216550325195438,0,89.5742871873992,0.471956398981161,13.01,45.3284832451499,0.0486621732026144,0.0486621732026144,0.606572592272203,0.00637224865436371,0,0,0.655234765474817,0.00637224865436371,0,0,0.0197760476739716,0,0.548857410611303,0,0.548857410611303,0.0261437908496732,0,0,0,0.302281574394464,0.0577151816608997,0.899692312537558,4.11111111111111,52.1160185807701,0.55570828422042,0.248701740805439,147.56033310483,256.489595901868,108.929262797038,0.862784042995495,0.587848112808115,146.688124412348,276.165353149751,129.477228737403,0.0202855639399659,0,0.512407194586634,13.8609090909091,46.4278037160269,0.12486226640024,0.171180188166662,0.53478761992765,0.124171475985873,0,0,0.706797114051016,0.12479557786897,0,0.000624101883096457,0.00501135827447168,0,0.421480118998255,0.00119212731276273,0.417075101339758,0.00288648517258143,0.0415507529883611,0,0.00163716434556321,0.22303325802854,0.110519093697275,1.15415672245236,5.11570247933884,56.9028951419243,0.572915575987267,0.226952419887302,147.225248398785,258.118970932964,110.89372253418,0.865495443299064,0.530300966257726,144.810849161646,277.793707446086,132.98285828444,0.0203294593981384,0,0.510183577107313,13.2294285714285,47.6539713435973,0.132119054729735,0.242807723579628,0.405325242842235,0.150223171376394,0,0.000823797656317429,0.649251060718405,0.156886988864173,0.000259417492487191,0.00666381748777943,0.0107705459634834,9.12129557705435e-05,0.30203539749233,0.00311610551083178,0.27863878394495,0.0217588873784808,0.0948004508175819,0,0.00762716238456167,0.243765643512307,0.0977589871733007,1.21787956809438,5.47845804988662,59.2004173478963,452193.031278779,627308.063859435,2017,4.79579054559674,-0.293650259928194
"267",2018,79,21,51,NA,NA,NA,NA,NA,NA,NA,NA,0.666660845279694,0.152428572376569,140.751729329427,263.689717610677,122.93798828125,0.896510124206543,0.304199689378341,132.415885925293,286.319468180338,153.903582255045,0.0133794694348328,0,96.4816615726591,0.643598615916955,7.93400000000008,47.5,0.1280276816609,0.8719723183391,0,0.1280276816609,0,0,0.8719723183391,0.1280276816609,0,0,0,0,0,0,0,0,0.411764705882353,0,0.214532871972318,0.1280276816609,0,1.07115974682615,4,71.9896433878298,0.682227509993094,0.152923734686165,141.103518450702,264.050887496383,122.947369045681,0.888022378638939,0.290708013292816,132.165957980686,288.000879358362,155.834921377677,0.0198591487248494,0,90.7495257623423,0.51670030757401,8.85400000000005,47.0736208236208,0.299713451557093,0.603604983660131,0.0380622837370242,0.0392397154940408,0.00593521722414456,0,0.641667267397155,0.191873317954633,0.0848471741637832,0.152633602460592,0,0,0.025759323337178,0,0.025759323337178,0,0.163826713283353,0,0.104597690792003,0.250750913110342,0.0123029603998462,1.2853091339597,5.88888888888889,73.4962430564053,0.671582357121565,0.154486461283418,141.185841016533,263.916212097672,122.730371081139,0.887465857934032,0.301643821292175,133.027462730723,287.523727711239,154.496264980516,0.0207470738964035,0,0.495639776480597,9.62570247933886,45.7157124056735,0.307109622987503,0.539672973741028,0.0416377720266522,0.0639873664888902,0.000924032714690154,0.00176942434727902,0.58131074576768,0.230078895771969,0.0593790437601876,0.164970893863136,0.00433117993794504,0,0.0102201011967743,6.07681088964511e-05,0.0096693902099002,0.00095441676913838,0.127457198697418,0,0.0850243027753153,0.339881953480225,0.0314176708298779,1.32877427591871,5.88429752066116,72.8477153726285,0.669315954252165,0.166935124416228,141.598981988493,262.460604851478,120.861622862985,0.890227268342259,0.331000115818111,134.262667482222,284.382439484312,150.11977200209,0.0193180438024883,0,0.527897035039506,10.0749795918367,44.9817028135856,0.229880248668095,0.556763820724369,0.0726403612915755,0.101588306891384,0.000253532785663285,0.000485488312972248,0.63109572873267,0.249095103727766,0.0167354932168946,0.135182259178181,0.00608353022581582,0,0.0144237535700555,0.00123725960972624,0.0103044281438065,0.000505104002385268,0.174272803484139,0,0.129428854875283,0.327205575857794,0.05821660772152,1.16696738379219,5.43764172335601,72.6897735973119,452220.904123941,588367.332547729,2017,4.36944785246702,-0.422250772031221
"268",2018,108,54,203,NA,NA,NA,NA,NA,NA,NA,NA,0.63726685444514,0.189223205049833,143.124384562174,260.108062744141,116.983678181966,0.890827020009359,0.338477708399296,132.67379506429,288.020690917969,155.346895853679,0.0256055363321799,0,77.8926991150442,0.384083044982699,6.99799999999999,40,0.515570934256055,0.570934256055363,0.190311418685121,0,0,0,0.837370242214533,0.0622837370242214,0,0.0622837370242214,0,0,0.0519031141868512,0,0.0519031141868512,0,0.0069204152249135,0,0.0484429065743945,0.134948096885813,0.13840830449827,1.58779181107283,8,67.3575804713798,0.662608526371143,0.190392164858403,142.504392835829,261.510850694444,119.006457858615,0.888442370626662,0.342783823609352,133.812530800148,287.644393355758,153.83186255561,0.0223214428745354,0,86.935702639342,0.473422181372549,8.41000000000002,43.0820105820106,0.251160911668589,0.598847198193003,0.146579740965013,0.00845828527489427,0,0,0.756576497020377,0.0516523092079969,0.0922691993464052,0.0431940239331026,0,0,0.0589677047289504,0,0.048202614379085,0,0.178757869569396,0,0.138747717224145,0.104633734621299,0.087612036236063,1.34299220924496,6.66666666666667,71.6779421413372,0.647136623701773,0.178953959438539,141.863057139163,262.931026490267,121.067969351104,0.881343241072883,0.336314947298823,133.338255322669,287.665491193451,154.327235870782,0.02110982078174,0,0.49250005361892,9.43052892561984,43.6909234016672,0.191403680760102,0.433311021905116,0.141777136535217,0.137728796398239,0.00354465741084961,0.00202768881008894,0.575917464397038,0.246577772455603,0.0610653587820641,0.104989195787698,0.00528559670708342,0,0.0423543665460837,0.000756026766564672,0.0348004661271412,0.000812661750407504,0.135932786003317,0,0.0758619464740198,0.318188408840688,0.0994227699891333,1.36567755393935,6.45454545454545,69.7775840152734,0.663463341518504,0.174885372269423,141.661747350714,262.825801419743,121.164054069029,0.887429396266389,0.340282399557039,134.387383758706,284.462317664968,150.074933906261,0.0189870862560711,0,0.536107825483135,10.308693877551,44.7866937410254,0.176139481527905,0.547428070492903,0.0964339473534511,0.119218551391145,0.00235302454315059,0.000886383965350846,0.644625160113065,0.23325138879081,0.0171403426566705,0.102427766449717,0.0038183471918179,8.33666800053355e-05,0.0276864115744337,0.00517854200503731,0.0180098080899026,0.000272995227502766,0.243720466127627,0,0.106732368192375,0.290332646539008,0.068385135917112,1.15413407809626,5.46258503401361,72.4109791626083,452233.80623484,591332.862465652,2017,4.68213122712422,0.636380846709336
"269",2018,49,12,40,NA,NA,NA,NA,NA,NA,NA,NA,0.682292779286703,0.162264148394267,141.711288452148,260.879272460938,119.167984008789,0.895145058631897,0.378310998280843,137.511825561523,278.8779296875,141.366104125977,0.0200692041522491,0,92.6553062985332,0.505190311418685,14.45,41.6666666666667,0.394463667820069,0.463667820069204,0,0,0,0,0.463667820069204,0.432525951557093,0,0.432525951557093,0.0657439446366782,0,0,0,0,0,0,0,0.0311418685121107,0.536332179930796,0,1.57549234870781,8,74.2302860107379,0.685211477456269,0.150045248921271,141.733883327908,261.984344482422,120.250461154514,0.889973825878567,0.303294844289431,135.017402931496,283.313217728226,148.29581479673,0.0197249855824683,0,90.0915433452745,0.518756307670127,11.498,43.4810405643739,0.329400050461361,0.568903787004998,0,0.00163398692810458,0,0,0.568903787004998,0.242963944156094,0,0.241329957227989,0.0130718954248366,0,0,0,0,0,0.0725982795078816,0,0.152680159073433,0.411872837370242,0,1.29870354874106,5.33333333333333,73.6917525925292,0.676977070566708,0.153370128014476,141.959106781594,260.337176740662,118.378069959068,0.892795364554592,0.316214554026734,134.555947106732,283.724027271113,149.168080164381,0.0200581750383673,0,0.510632520053476,9.35614876033059,45.4177585230089,0.412216892104435,0.583000970502445,0.0353786568103177,0.0737677925448254,0,0,0.619680779762075,0.260365095691898,0.000371757842660642,0.185357253924905,0.0108542566272985,0,0.00235923246303869,0.00100088649947096,0.00135834596356773,0.00138336812605451,0.0737183067502645,0,0.072176092574852,0.370533655702193,0.033019424347279,1.23139017252699,5.29752066115702,71.4564561040566,0.668680726423105,0.160069786920617,141.881709409499,261.77931167245,119.897602262951,0.888714458216166,0.332032798186994,135.257260311758,283.407117063677,148.149856751918,0.0199985386311387,0,0.515417073692222,9.15285714285715,45.5739489713079,0.32445377047878,0.577269204250328,0.0390803686670747,0.0968713159283321,0.000121126882125399,0,0.621310564667043,0.259063705138918,0.00574699855432369,0.153461813647027,0.00646778319170805,0,0.00800595973683591,0.00109847860712913,0.00475137971855409,0.00483318327330932,0.105851439840642,0,0.121831054725812,0.358979989054446,0.0310744089302388,1.17578134423291,5.32199546485261,71.7904486618528,452262.280017991,584666.758497984,2017,3.89182029811063,-0.190765268066557
"270",2018,121,64,122,NA,NA,NA,NA,NA,NA,NA,NA,0.671685834725698,0.204172343015671,143.336685180664,258.211263020833,114.874577840169,0.895456214745839,0.34469739596049,132.985905965169,287.733083089193,154.747177124023,0.0299019607843137,0,83.6327180839376,0.290441176470588,8.83400000000006,45,0.356617647058824,0.463235294117647,0.198529411764706,0,0,0,0.661764705882353,0.121323529411765,0,0.121323529411765,0,0,0.0404411764705882,0,0,0,0.0257352941176471,0,0,0.338235294117647,0.158088235294118,1.67404036913962,7,69.2413215886224,0.667813729356836,0.202972898328746,144.070712054217,259.831094812464,115.760382758247,0.89599601427714,0.380877189338207,135.3026159781,283.878269901982,148.575653923882,0.021238526047674,0,83.9662608420441,0.495862468762015,8.05000000000002,43.042328042328,0.177892817666282,0.535746467704729,0.224691224529027,0.0484429065743945,0,0,0.763128964821223,0.0961168781237985,0.000408496732026144,0.0399846212995002,0.00917916186082276,0,0.101739715494041,0,0.0779027297193387,0,0.241870614667436,0,0.0692762399077278,0.199733876393695,0.122951509034987,1.46129850317054,7.22222222222222,70.7315948865103,0.645326067921872,0.185866005398005,142.176691039535,262.420285816035,120.2435947765,0.882855092198396,0.346854642068854,133.903380759163,287.008583173936,153.105202414773,0.0202353706735489,0,0.513202653600332,9.7637520661157,43.399334251607,0.176068111219938,0.448784660163288,0.172823496346764,0.150890677278447,0.00678681475020733,0.00254421773570877,0.622752026795162,0.237473615023306,0.0408632020503875,0.0808107493422746,0.00441015613829392,0,0.0517698488303926,0.00115995596099402,0.0419389316251537,0.000355113636363636,0.166090859046584,0,0.0714532425147988,0.282042331243387,0.121053647516372,1.32694210988425,6.28099173553719,69.6616155612971,0.663022556790599,0.176826329757153,141.795949121361,262.759852598944,120.963903477583,0.887350923935752,0.343001704586836,134.553437040506,284.299419446327,149.74598240582,0.0192418164161089,0,0.532698066971887,10.2123673469388,44.9461846103003,0.170828227124183,0.551865783077937,0.104827868647459,0.114149489452644,0.00235302454315059,0.00104478065736098,0.657456793992106,0.218180378769155,0.0171403426566705,0.0944663404577517,0.00449361729986112,8.33666800053355e-05,0.0288923473801285,0.00545120008787829,0.0187179957767421,0.000222975219499565,0.25738861721159,0,0.101507392172555,0.270722198193003,0.0755731214054249,1.15954089723853,5.53741496598639,72.3836033992243,452361.79912903,592343.620666909,2017,4.79579054559674,0.0180996710398358
"271",2018,112,36,88,NA,NA,NA,NA,NA,NA,NA,NA,0.583344380060832,0.24325401087602,149.632888793945,255.512313842773,105.879425048828,0.875300149122874,0.611656606197357,150.204315185547,270.870961507161,120.666646321614,0.0279411764705882,0,86.6857551896922,0.345588235294118,9.37399999999997,50,0,0.202205882352941,0.308823529411765,0.341911764705882,0,0,0.511029411764706,0.488970588235294,0,0.147058823529412,0,0,0.183823529411765,0,0.183823529411765,0,0.0514705882352941,0,0.0808823529411765,0.488970588235294,0.125,1.67368676657265,6,57.2136901401022,0.582316824683437,0.239439778305866,148.629468564634,259.218601368092,110.589132803458,0.870689932946806,0.536518274082078,146.366053263346,277.498094346788,131.132041083442,0.0249787741894143,0,87.7965322525685,0.418305159073433,9.39,48.7654320987654,0.050748209823145,0.225350526239908,0.301314398308343,0.309287593713956,0,0,0.531566885332564,0.380606317281815,0,0.0713187235678585,0.00538254517493272,0,0.205377739331027,0,0.204152249134948,0,0.124074875048058,0,0.0313971789696271,0.43945387591311,0.0946345756439831,1.46219760223497,6.77777777777778,60.9084332215707,0.546512603390315,0.199990090670336,147.461652792518,257.838042456256,110.376389663738,0.848069213802821,0.466885820303122,143.308686248527,280.518712067407,137.21002581888,0.020843915622885,0,0.506036596699934,9.85062809917356,55.0753740061591,0.14815186754697,0.257642259930224,0.323017686200635,0.158317791293717,0,0.00396143280476994,0.584540392025795,0.181848454166547,0.000428951356916126,0.0231231590837599,0.0334950688466928,0,0.252369062598301,0.00104400504732763,0.246750358353113,0.0976086632088421,0.0599338878721153,0,0.0166119232391547,0.286659590458692,0.0688145214332695,1.3036708039884,6.15702479338843,55.2540928310577,0.573821214918197,0.209836600330051,147.237180546928,259.130995147082,111.893814600154,0.862493223208689,0.487201783506203,143.718529289632,279.217849719912,135.49932043028,0.0203305770837747,0,0.512525230680508,11.4381632653061,50.576941702792,0.167859055386861,0.32562868897559,0.314482809054995,0.169708998795596,0,0.0013050869857747,0.64370242582327,0.195430592580169,0.000268275202237758,0.02419126351521,0.017720323423487,0.000286879457665419,0.217823618417955,0.00180764707843922,0.212301617951102,0.0523518843812035,0.0956359565885177,0,0.0249339625556105,0.270592060353553,0.0887469877656946,1.28465369034612,5.9297052154195,59.2519256277842,452382.077697756,634220.035734306,2017,4.71849887129509,-0.228515095116121
